method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution,slurm_array_id
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",127141,52,0.3,-inf,-inf,,601.7824664115906,0,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",91101,52,0.5,-inf,-inf,,603.0595099925995,0,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",37041,52,0.8,0.0087480395038141,0.011083242483437,7.174870491027832,601.4006516933441,3,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",19021,52,0.9,0.0011706053642918,0.0111467204988002,4.494973421096802,601.7150192260742,44,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",10011,52,0.95,0.000935416928967,0.01783974096179,9.274421453475952,607.3765001296997,21383,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",1902,52,0.995,0.0059182103723287,0.0114971119910478,2.06540584564209,3.255784511566162,1,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",1181,52,0.999,0.0059182103723287,0.0107475174590945,1.4204401969909668,2.454042196273804,2,600,0.0175472311675548,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",181201,53,0.0,-inf,-inf,,602.582277059555,0,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",127141,53,0.3,-inf,-inf,,602.3420820236206,0,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",91101,53,0.5,-inf,-inf,,601.9120728969574,0,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",37041,53,0.8,0.0096262240336322,0.0082879830151796,6.20603346824646,601.7117574214935,6,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",19021,53,0.9,0.0203434677777375,0.0088904127478599,42.49078989028931,602.0895030498505,20,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",10011,53,0.95,0.0161313395114278,0.0076763974502682,1.8402438163757324,2.497870683670044,1,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",1902,53,0.995,0.0153239630162715,0.0085392454639077,2.108720541000366,2.964308500289917,1,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",1181,53,0.999,0.0153239630162715,0.0131267560645937,1.7706806659698486,2.6135778427124023,3,600,0.013670084066689,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",181201,54,0.0,-inf,-inf,,602.714385509491,0,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",127141,54,0.3,-inf,-inf,,602.221204996109,0,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",91101,54,0.5,-inf,-inf,,602.1638894081116,0,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",37041,54,0.8,0.0486447173225601,0.0372048914432525,281.0639696121216,602.1159834861755,2,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",19021,54,0.9,0.0533980765988676,0.037064678966999,9.312460660934448,603.0244131088257,25,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",10011,54,0.95,0.0537215396761894,0.0414165928959846,8.296539306640625,62.1635582447052,4627,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",1902,54,0.995,0.0537215396761894,0.0363160893321037,2.0365474224090576,3.54550576210022,1,600,0.038915179669857,
no_warm_start_dense_passing,"[100, 200, 200, 200, 200, 200, 1]",1181,54,0.999,0.0537215396761894,0.0360288061201572,2.9005284309387207,3.8903322219848633,4,600,0.038915179669857,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",52651,50,0.0,1.379321394814711,1.3793214559555054,584.4803950786591,601.1880991458893,4295,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",36886,50,0.3,1.4025670725570898,1.362786889076233,549.6610898971558,600.983496427536,7106,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",26376,50,0.5,1.34104363712281,1.2876169681549072,386.89749217033386,602.2383196353912,5773,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",10611,50,0.8,0.9591403730040376,0.9066190719604492,51.73398900032044,600.6096796989441,8341,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",5356,50,0.9,0.6280946239672175,0.6335797309875488,62.0220787525177,600.7265250682831,16772,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",2729,50,0.95,0.2885871601376278,0.3592059016227722,51.031426429748535,617.0501263141632,24107,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",364,50,0.995,0.1314720614604439,0.1326934397220611,0.1565475463867187,0.1594371795654297,1,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",154,50,0.999,0.1495847793519538,0.1326934397220611,0.3038351535797119,0.3095006942749023,1,600,1.2484863996505735,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",52651,51,0.0,1.23399566933643,1.2339956760406494,586.6794018745422,600.341833114624,3360,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",36886,51,0.3,1.2070479232435956,1.1899305582046509,592.5934507846832,602.7705631256104,3216,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",26376,51,0.5,1.0941858559273971,1.096320629119873,359.2823715209961,600.3075506687164,7411,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",10611,51,0.8,0.7602878770378665,0.6598567366600037,52.76635265350342,600.8395712375641,10028,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",5356,51,0.9,0.4232037338514839,0.3825429379940033,235.15015816688535,601.2325568199158,14442,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",2729,51,0.95,0.0995926447383609,0.1448853760957718,456.5833270549774,606.3497009277344,70231,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",364,51,0.995,-0.0020444179463444,0.007857484742999,0.1485364437103271,0.150543212890625,1,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",154,51,0.999,-0.0014543023426085,0.007857484742999,0.2637596130371094,0.2664511203765869,1,600,0.9951454997062684,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",52651,52,0.0,1.1925717162188367,1.192571759223938,600.2580664157867,600.30428814888,5028,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",36886,52,0.3,1.1591296061013008,1.1409882307052612,352.5454499721527,600.4466578960419,7103,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",26376,52,0.5,1.0722075619735767,1.0478917360305786,302.738667011261,600.7785379886627,7508,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",10611,52,0.8,0.7294500573481795,0.6965479850769043,197.15604424476624,601.5759818553925,10963,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",5356,52,0.9,0.4332470167910052,0.4216508269309997,37.04493832588196,600.6891448497772,19742,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",2729,52,0.95,0.1632640635120544,0.1566839814186096,73.1603946685791,609.3420469760895,78601,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",364,52,0.995,0.0253855147501807,0.043129988014698,0.1876912117004394,0.1896731853485107,1,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",154,52,0.999,0.0169585105031728,0.043129988014698,0.1912093162536621,0.1944282054901123,1,600,0.9782196283340454,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",52651,53,0.0,1.0294222374117648,1.0294222831726074,242.1308968067169,601.0050456523895,3528,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",36886,53,0.3,1.0177956485512478,1.0036492347717283,287.3000981807709,601.7014288902283,5970,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",26376,53,0.5,1.030471267812253,0.9631056189537048,358.127863407135,602.3384001255035,7806,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",10611,53,0.8,0.6479405181126439,0.640620231628418,44.09362030029297,601.9420256614685,8227,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",5356,53,0.9,0.3624470050339955,0.3272001147270202,471.4534986019135,608.3982131481171,12436,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",2729,53,0.95,0.0855506487429066,0.1184168457984924,15.111528635025024,603.2921135425568,30750,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",364,53,0.995,-0.0150837162552308,0.0137389358133077,0.1476156711578369,0.1522965431213379,1,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",154,53,0.999,-0.0093354073072548,0.0137389358133077,0.146364688873291,0.1484901905059814,1,600,0.8447521924972534,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",52651,54,0.0,1.2763603228801117,1.2763603925704956,594.5430688858032,601.405341386795,3923,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",36886,54,0.3,1.2478271261433154,1.2430790662765503,600.5695114135742,601.1917173862457,3236,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",26376,54,0.5,1.230526362940857,1.1547415256500244,536.5322592258453,600.7750234603882,4760,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",10611,54,0.8,0.7853694998555676,0.7145733833312988,340.96679878234863,600.5795753002167,7723,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",5356,54,0.9,0.4303732741498781,0.4887455403804779,263.71592020988464,607.7353830337524,7160,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",2729,54,0.95,0.0598143835252236,0.1007237359881401,427.0914559364319,602.2469189167023,53162,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",364,54,0.995,-0.1183911378835727,-0.0569393783807754,0.211808443069458,0.2137508392333984,1,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 50, 50, 1]",154,54,0.999,-0.1018487226807893,-0.0569393783807754,0.2182424068450927,0.221637487411499,1,600,1.0910215377807615,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,50,0.0,1.0265643324947802,1.026564359664917,568.1231100559235,600.4462122917175,93,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",77271,50,0.3,1.1039554931836315,1.0878351926803589,512.7042570114136,600.4536616802216,274,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,50,0.5,1.0495184916626437,0.9984673261642456,564.7184653282166,600.3290174007416,319,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,50,0.8,0.6993052457725584,0.6063562035560608,568.7579987049103,600.3644633293152,336,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,50,0.9,0.4166323978813651,0.3118899464607239,50.37209963798523,600.4315819740295,625,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,50,0.95,0.0793873767569683,0.0856147557497024,0.4230105876922607,0.4255175590515136,1,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",751,50,0.995,0.0674124472898558,0.0856147557497024,0.3663077354431152,0.3691847324371338,1,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",311,50,0.999,0.0674124472898558,0.0856147557497024,0.524944543838501,0.5357620716094971,1,600,0.9622607231140136,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,51,0.0,1.1804811114018354,1.1804810762405396,566.7990205287933,600.4491798877716,230,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",77271,51,0.3,1.0181446063957524,0.9790443181991576,565.6675353050232,600.8406019210815,1412,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,51,0.5,0.9437748673481768,0.9148500561714172,581.3960053920746,601.2381021976471,1086,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,51,0.8,0.7029780847073764,0.5369858145713806,577.9584004878998,600.7589657306671,1148,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,51,0.9,0.4086334532649785,0.3257207572460174,166.62824201583862,600.4114334583282,941,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,51,0.95,0.0080417337923858,0.0087908543646335,0.4679234027862549,0.4711306095123291,1,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",751,51,0.995,0.0397586782158566,0.0087908543646335,0.4563865661621094,0.458627700805664,1,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",311,51,0.999,0.0512388609349727,0.0087908543646335,0.4214367866516113,0.4281892776489258,1,600,0.9171633720397948,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,52,0.0,0.804388433125944,0.8043884038925171,596.5678577423096,601.8598594665527,249,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",77271,52,0.3,1.0059535173009737,0.9832538962364196,558.4347431659698,600.9882225990295,984,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,52,0.5,1.0300010685238112,0.9927409291267396,562.4697427749634,600.7820987701416,1705,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,52,0.8,0.7605561251966358,0.6155334115028381,482.2657482624054,600.5699586868286,4861,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,52,0.9,0.4121671792744256,0.3523650169372558,80.29080176353455,600.4278628826141,911,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,52,0.95,0.1355689342160737,0.1391435265541076,0.3939614295959472,0.3997132778167724,1,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",751,52,0.995,0.093888603009889,0.1391435265541076,0.5960865020751953,1.3656268119812012,2,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",311,52,0.999,0.0951102524995803,0.1391435265541076,0.2936127185821533,1.1678621768951416,2,600,0.9304350018501282,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,53,0.0,0.8366814646708798,0.8366813659667969,530.1409955024719,603.1508846282959,143,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",77271,53,0.3,0.9226678634176716,0.9042391777038574,578.7863235473633,601.1336421966553,877,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,53,0.5,1.2402199291334408,1.2081298828125,579.0086691379547,601.0616512298584,1539,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,53,0.8,0.7777144800538061,0.795459508895874,386.5671021938324,600.7237813472748,2248,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,53,0.9,0.4356796221205295,0.4684458971023559,478.1835989952088,600.8658187389374,642,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,53,0.95,0.0534354914106589,0.0519809834659099,0.4164633750915527,0.4201805591583252,1,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",751,53,0.995,0.0467820095338941,0.0519809834659099,0.4211902618408203,0.4235222339630127,1,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",311,53,0.999,0.0626618654400636,0.0519809834659099,0.4108688831329345,0.4138760566711426,1,600,1.114158272743225,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",110301,54,0.0,1.2149561841072896,1.2149561643600464,517.6269299983978,600.4200255870819,128,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",77271,54,0.3,1.283899765031987,1.2654833793640137,487.7567775249481,601.4537670612335,204,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",55251,54,0.5,1.2159106645383129,1.1635005474090576,560.027396440506,600.8606266975403,1922,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,54,0.8,0.8645232844857118,0.7068706154823303,282.47496914863586,600.7404584884644,5005,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",11211,54,0.9,0.5093091147511878,0.3598113059997558,252.53434824943545,600.3980627059937,609,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",5706,54,0.95,0.1158265768887801,0.1133769154548645,0.4263424873352051,0.431058406829834,1,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",751,54,0.995,0.0876180851224045,0.1133769154548645,0.371316909790039,0.3737268447875976,1,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",311,54,0.999,0.0977060024949675,0.1133769154548645,0.4250962734222412,0.4281795024871826,1,600,1.0587612390518188,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",240601,50,0.0,0.1436930351570838,0.1436930298805236,601.3064062595367,601.7561464309692,14,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",168541,50,0.3,0.075078104076323,0.0759481191635131,548.2166910171509,601.1526494026184,85,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",120501,50,0.5,0.0953635723752502,0.1065423041582107,573.217378616333,601.5017826557159,102,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",48441,50,0.8,0.0401611436806924,0.041309930384159,19.209848165512085,600.7742331027985,28,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",24421,50,0.9,0.1876105276814631,0.1615544706583023,103.4964349269867,601.261123418808,468,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",12411,50,0.95,0.038844991505699,0.0407354310154914,0.8384451866149902,0.8412649631500244,1,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",1602,50,0.995,0.0371010871459137,0.0407354310154914,0.570293664932251,0.5727133750915527,1,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",641,50,0.999,0.0421005897223949,0.0407354310154914,0.8120090961456299,1.6641180515289309,1,600,0.9552019238471984,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",240601,51,0.0,0.0982131536541107,0.098213143646717,571.9956510066986,602.2208313941956,36,600,0.8711673021316528,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",168541,51,0.3,0.0701734674475077,0.025866312906146,588.6986947059631,601.1891367435455,59,600,0.8711673021316528,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",120501,51,0.5,0.0677575799260547,0.0459307953715324,538.5758612155914,601.3081259727478,205,600,0.8711673021316528,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",48441,51,0.8,0.5853885999360618,0.4291145503520965,534.8861944675446,600.5981090068817,41,600,0.8711673021316528,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",24421,51,0.9,0.1160082360655282,0.101785808801651,492.5852570533752,601.2524585723877,1264,600,0.8711673021316528,
no_warm_start_dense_passing,"[1000, 200, 200, 1]",12411,51,0.95,0.006774482123077,-0.001989877782762,0.8212730884552002,0.8243718147277832,1,600,0.8711673021316528,
