Model Name,Data Seed,Training Seed,Input Size,Number of Layers,Layers Size,CallBack Type,Prune Time,Total Params,Params Details,Accuracy,MostNegative,TimeFirstNegative
structured_nonfinetune_0.9,70,72,18,4,32,NonCallBack,1.8809759616851807,1430,"[972, 96, 96, 96, 32]",0.1028,6.127910614013672,
structured_nonfinetune_0.95,70,72,18,4,32,NonCallBack,1.8810093402862549,1010,"[648, 64, 64, 64, 32]",0.1028,0.3876568078994751,0.006403923034667969
random_unstructured_finetune_0.3,70,72,18,4,32,NonCallBack,201.2119162082672,9766,"[7257, 716, 716, 716, 223]",0.9511,-20.14666748046875,25.964048862457275
random_unstructured_finetune_0.5,70,72,18,4,32,NonCallBack,200.54054379463196,7019,"[5184, 512, 512, 512, 161]",0.9272,-5.040508270263672,1.0016810894012451
random_unstructured_finetune_0.8,70,72,18,4,32,NonCallBack,201.79036402702332,2891,"[2074, 205, 205, 205, 64]",0.2717,0.19795000553131104,16.512492179870605
random_unstructured_finetune_0.9,70,72,18,4,32,NonCallBack,203.2413191795349,1513,"[1037, 102, 102, 102, 32]",0.1135,-0.8041260242462158,0.02367401123046875
random_unstructured_finetune_0.95,70,72,18,4,32,NonCallBack,202.9130139350891,826,"[519, 51, 51, 51, 16]",0.1135,3.754023551940918,
random_unstructured_nonfinetune_0.3,70,72,18,4,32,NonCallBack,2.0034523010253906,9766,"[7257, 716, 716, 716, 223]",0.3525,-22.64875030517578,120.53307580947876
random_unstructured_nonfinetune_0.5,70,72,18,4,32,NonCallBack,2.101170778274536,7019,"[5184, 512, 512, 512, 161]",0.1574,-0.6699314117431641,76.9626579284668
random_unstructured_nonfinetune_0.8,70,72,18,4,32,NonCallBack,2.0731401443481445,2891,"[2074, 205, 205, 205, 64]",0.0982,-13.256216049194336,0.49632906913757324
random_unstructured_nonfinetune_0.9,70,72,18,4,32,NonCallBack,2.0688893795013428,1513,"[1037, 102, 102, 102, 32]",0.0982,-2.886807441711426,0.09396696090698242
random_unstructured_nonfinetune_0.95,70,72,18,4,32,NonCallBack,2.0450220108032227,826,"[519, 51, 51, 51, 16]",0.0982,-0.5973045825958252,0.05692410469055176
random_structured_finetune_0.3,70,72,18,4,32,NonCallBack,200.1893343925476,9602,"[7128, 704, 704, 704, 224]",0.7629,3.072575569152832,
random_structured_finetune_0.5,70,72,18,4,32,NonCallBack,213.62306475639343,7018,"[5184, 512, 512, 512, 160]",0.5634,-13.817207336425781,0.41255903244018555
random_structured_finetune_0.8,70,72,18,4,32,NonCallBack,200.84028887748718,3142,"[2268, 224, 224, 224, 64]",0.3,2.2603447437286377,
random_structured_finetune_0.9,70,72,18,4,32,NonCallBack,211.1644320487976,1430,"[972, 96, 96, 96, 32]",0.1135,5.452323913574219,
random_structured_finetune_0.95,70,72,18,4,32,NonCallBack,211.05001711845398,1010,"[648, 64, 64, 64, 32]",0.1135,6.179837226867676,
random_structured_nonfinetune_0.3,70,72,18,4,32,NonCallBack,2.0109870433807373,9602,"[7128, 704, 704, 704, 224]",0.3696,-15.431066513061523,37.71057486534119
random_structured_nonfinetune_0.5,70,72,18,4,32,NonCallBack,1.984055519104004,7018,"[5184, 512, 512, 512, 160]",0.1826,-8.31060791015625,0.017343997955322266
random_structured_nonfinetune_0.8,70,72,18,4,32,NonCallBack,2.042335271835327,3142,"[2268, 224, 224, 224, 64]",0.0982,-5.795228958129883,0.008838176727294922
random_structured_nonfinetune_0.9,70,72,18,4,32,NonCallBack,2.0029478073120117,1430,"[972, 96, 96, 96, 32]",0.0982,-2.0978736877441406,0.005950212478637695
random_structured_nonfinetune_0.95,70,72,18,4,32,NonCallBack,2.045217514038086,1010,"[648, 64, 64, 64, 32]",0.0982,-1.1281476020812988,0.005409955978393555
dense,70,72,18,4,64,NonCallBack,0,33930,"[20736, 4096, 4096, 4096, 640]",0.9622,-13.860671997070312,155.82846689224243
unstructured_finetune_0.3,70,72,18,4,64,NonCallBack,207.20511412620544,23830,"[14515, 2867, 2867, 2867, 448]",0.9744,-14.689343452453613,6.989062070846558
unstructured_finetune_0.5,70,72,18,4,64,NonCallBack,200.98367714881897,17097,"[10368, 2048, 2048, 2048, 319]",0.975,-19.123027801513672,173.05031895637512
unstructured_finetune_0.8,70,72,18,4,64,NonCallBack,202.00331592559814,7001,"[4147, 820, 820, 820, 128]",0.9694,-17.449329376220703,41.89739799499512
unstructured_finetune_0.9,70,72,18,4,64,NonCallBack,206.06542110443115,3631,"[2074, 409, 409, 409, 64]",0.9595,-16.27920913696289,1.0317628383636475
unstructured_finetune_0.95,70,72,18,4,64,NonCallBack,213.43815207481384,1949,"[1036, 205, 205, 205, 32]",0.9334,-9.522907257080078,0.45906710624694824
unstructured_nonfinetune_0.3,70,72,18,4,64,NonCallBack,1.9554989337921143,23830,"[14515, 2867, 2867, 2867, 448]",0.9631,-17.278575897216797,87.88077807426453
unstructured_nonfinetune_0.5,70,72,18,4,64,NonCallBack,1.8172030448913574,17097,"[10368, 2048, 2048, 2048, 319]",0.9566,-8.442848205566406,79.0325219631195
unstructured_nonfinetune_0.8,70,72,18,4,64,NonCallBack,1.8066740036010742,7001,"[4147, 820, 820, 820, 128]",0.6983,-16.808378219604492,2.1688549518585205
unstructured_nonfinetune_0.9,70,72,18,4,64,NonCallBack,1.8377735614776611,3631,"[2074, 409, 409, 409, 64]",0.2624,-9.457836151123047,0.935650110244751
unstructured_nonfinetune_0.95,70,72,18,4,64,NonCallBack,1.9254672527313232,1949,"[1036, 205, 205, 205, 32]",0.1358,-11.478923797607422,0.14558100700378418
structured_finetune_0.3,70,72,18,4,64,NonCallBack,200.83730340003967,23934,"[14580, 2880, 2880, 2880, 448]",0.7779,-17.875492095947266,98.18272709846497
structured_finetune_0.5,70,72,18,4,64,NonCallBack,201.0552740097046,17098,"[10368, 2048, 2048, 2048, 320]",0.5851,-17.357160568237305,1.731644868850708
structured_finetune_0.8,70,72,18,4,64,NonCallBack,205.89194416999817,6586,"[3888, 768, 768, 768, 128]",0.3099,1.246288776397705,
structured_finetune_0.9,70,72,18,4,64,NonCallBack,200.93463611602783,3426,"[1944, 384, 384, 384, 64]",0.2087,5.098878860473633,
structured_finetune_0.95,70,72,18,4,64,NonCallBack,204.42981886863708,1878,"[972, 192, 192, 192, 64]",0.2061,2.8664162158966064,
structured_nonfinetune_0.3,70,72,18,4,64,NonCallBack,1.921302318572998,23934,"[14580, 2880, 2880, 2880, 448]",0.6727,-9.123984336853027,32.483623027801514
structured_nonfinetune_0.5,70,72,18,4,64,NonCallBack,1.925260305404663,17098,"[10368, 2048, 2048, 2048, 320]",0.4105,-13.301095962524414,86.33759903907776
structured_nonfinetune_0.8,70,72,18,4,64,NonCallBack,1.8749945163726807,6586,"[3888, 768, 768, 768, 128]",0.1105,-5.102179527282715,0.01291799545288086
structured_nonfinetune_0.9,70,72,18,4,64,NonCallBack,1.846250295639038,3426,"[1944, 384, 384, 384, 64]",0.0892,-4.4558210372924805,0.01102304458618164
structured_nonfinetune_0.95,70,72,18,4,64,NonCallBack,1.9604454040527344,1878,"[972, 192, 192, 192, 64]",0.0892,-4.031216144561768,0.0073299407958984375
random_unstructured_finetune_0.3,70,72,18,4,64,NonCallBack,210.8500669002533,23830,"[14515, 2867, 2867, 2867, 448]",0.967,-10.956559181213379,94.40772104263306
random_unstructured_finetune_0.5,70,72,18,4,64,NonCallBack,211.7940948009491,17097,"[10368, 2048, 2048, 2048, 319]",0.9544,-15.661296844482422,70.5396499633789
random_unstructured_finetune_0.8,70,72,18,4,64,NonCallBack,211.13225030899048,7001,"[4147, 820, 820, 820, 128]",0.3726,-8.947195053100586,1.5369410514831543
random_unstructured_finetune_0.9,70,72,18,4,64,NonCallBack,211.40001821517944,3631,"[2074, 409, 409, 409, 64]",0.1135,0.034666478633880615,13.848786115646362
random_unstructured_finetune_0.95,70,72,18,4,64,NonCallBack,204.37588453292847,1949,"[1036, 205, 205, 205, 32]",0.1135,-2.514223337173462,0.07208704948425293
random_unstructured_nonfinetune_0.3,70,72,18,4,64,NonCallBack,1.9822087287902832,23830,"[14515, 2867, 2867, 2867, 448]",0.6039,-10.902399063110352,48.55586791038513
random_unstructured_nonfinetune_0.5,70,72,18,4,64,NonCallBack,2.090886354446411,17097,"[10368, 2048, 2048, 2048, 319]",0.3186,-8.991394996643066,7.247667074203491
random_unstructured_nonfinetune_0.8,70,72,18,4,64,NonCallBack,2.032566547393799,7001,"[4147, 820, 820, 820, 128]",0.1009,-2.884819269180298,39.04653811454773
random_unstructured_nonfinetune_0.9,70,72,18,4,64,NonCallBack,1.9667057991027832,3631,"[2074, 409, 409, 409, 64]",0.0892,-5.044282913208008,1.262091875076294
random_unstructured_nonfinetune_0.95,70,72,18,4,64,NonCallBack,2.0593507289886475,1949,"[1036, 205, 205, 205, 32]",0.0892,-6.572932243347168,0.08776998519897461
random_structured_finetune_0.3,70,72,18,4,64,NonCallBack,205.14695954322815,23934,"[14580, 2880, 2880, 2880, 448]",0.7803,3.820939064025879,
random_structured_finetune_0.5,70,72,18,4,64,NonCallBack,202.87552189826965,17098,"[10368, 2048, 2048, 2048, 320]",0.5944,-10.578165054321289,32.10635209083557
random_structured_finetune_0.8,70,72,18,4,64,NonCallBack,205.93792629241943,6586,"[3888, 768, 768, 768, 128]",0.2571,1.473003625869751,
random_structured_finetune_0.9,70,72,18,4,64,NonCallBack,206.48572897911072,3426,"[1944, 384, 384, 384, 64]",0.1135,-8.51235580444336,0.021914005279541016
random_structured_finetune_0.95,70,72,18,4,64,NonCallBack,211.98519372940063,1878,"[972, 192, 192, 192, 64]",0.1135,7.109489440917969,
random_structured_nonfinetune_0.3,70,72,18,4,64,NonCallBack,2.025144338607788,23934,"[14580, 2880, 2880, 2880, 448]",0.5182,-16.79755210876465,3.4151339530944824
random_structured_nonfinetune_0.5,70,72,18,4,64,NonCallBack,1.9869306087493896,17098,"[10368, 2048, 2048, 2048, 320]",0.2817,-15.666683197021484,76.45226383209229
random_structured_nonfinetune_0.8,70,72,18,4,64,NonCallBack,2.1017420291900635,6586,"[3888, 768, 768, 768, 128]",0.0892,-10.906476974487305,0.012130975723266602
random_structured_nonfinetune_0.9,70,72,18,4,64,NonCallBack,1.9647471904754639,3426,"[1944, 384, 384, 384, 64]",0.0892,1.1004323959350586,
random_structured_nonfinetune_0.95,70,72,18,4,64,NonCallBack,2.0776407718658447,1878,"[972, 192, 192, 192, 64]",0.0892,0.9025751352310181,0.007297992706298828
dense,80,82,28,2,32,NonCallBack,0,26505,"[25087, 1024, 320]",0.9567,-14.573486328125,0.9907019138336182
unstructured_finetune_0.3,80,82,28,2,32,NonCallBack,184.06435370445251,18574,"[17561, 716, 223]",0.9677,-10.293808937072754,0.2196638584136963
unstructured_finetune_0.5,80,82,28,2,32,NonCallBack,195.07956385612488,13291,"[12544, 512, 161]",0.9659,-14.038436889648438,0.5398821830749512
unstructured_finetune_0.8,80,82,28,2,32,NonCallBack,183.20359659194946,5361,"[5018, 205, 64]",0.9565,-6.047714710235596,0.23891711235046387
unstructured_finetune_0.9,80,82,28,2,32,NonCallBack,178.64100313186646,2717,"[2509, 102, 32]",0.9402,-4.525368690490723,0.08083915710449219
unstructured_finetune_0.95,80,82,28,2,32,NonCallBack,181.5840938091278,1396,"[1255, 51, 16]",0.8935,-5.528693199157715,0.04169511795043945
unstructured_nonfinetune_0.3,80,82,28,2,32,NonCallBack,1.8568289279937744,18574,"[17561, 716, 223]",0.9583,-14.413337707519531,0.6284370422363281
unstructured_nonfinetune_0.5,80,82,28,2,32,NonCallBack,1.8334436416625977,13291,"[12544, 512, 161]",0.9364,-10.00961685180664,0.6332869529724121
unstructured_nonfinetune_0.8,80,82,28,2,32,NonCallBack,1.7565231323242188,5361,"[5018, 205, 64]",0.5271,-9.38663101196289,0.2655301094055176
unstructured_nonfinetune_0.9,80,82,28,2,32,NonCallBack,1.88352632522583,2717,"[2509, 102, 32]",0.2164,-10.693319320678711,0.06400513648986816
unstructured_nonfinetune_0.95,80,82,28,2,32,NonCallBack,1.8575916290283203,1396,"[1255, 51, 16]",0.1838,5.4639668464660645,
structured_finetune_0.3,80,82,28,2,32,NonCallBack,182.10431575775146,18249,"[17247, 704, 224]",0.7635,-2.216205596923828,0.567162036895752
structured_finetune_0.5,80,82,28,2,32,NonCallBack,193.32627725601196,13289,"[12543, 512, 160]",0.5748,-1.6926672458648682,0.4081461429595947
structured_finetune_0.8,80,82,28,2,32,NonCallBack,183.09575057029724,5849,"[5487, 224, 64]",0.2997,-0.6663689613342285,0.023673057556152344
structured_finetune_0.9,80,82,28,2,32,NonCallBack,190.19454383850098,2554,"[2352, 96, 32]",0.1838,-0.1253284215927124,0.01312112808227539
structured_finetune_0.95,80,82,28,2,32,NonCallBack,180.57554507255554,1738,"[1568, 64, 32]",0.1718,0.4408717751502991,0.012092113494873047
structured_nonfinetune_0.3,80,82,28,2,32,NonCallBack,1.850895643234253,18249,"[17247, 704, 224]",0.5416,-11.748335838317871,0.5595970153808594
structured_nonfinetune_0.5,80,82,28,2,32,NonCallBack,1.7719197273254395,13289,"[12543, 512, 160]",0.3029,-4.743319988250732,0.3359360694885254
structured_nonfinetune_0.8,80,82,28,2,32,NonCallBack,1.8056912422180176,5850,"[5488, 224, 64]",0.1387,1.2117486000061035,
structured_nonfinetune_0.9,80,82,28,2,32,NonCallBack,1.901421308517456,2554,"[2352, 96, 32]",0.1043,4.727608680725098,
structured_nonfinetune_0.95,80,82,28,2,32,NonCallBack,1.8649358749389648,1738,"[1568, 64, 32]",0.1035,-8.244091033935547,0.011281967163085938
random_unstructured_finetune_0.3,80,82,28,2,32,NonCallBack,183.07308650016785,18573,"[17560, 716, 223]",0.9532,-11.283223152160645,0.842012882232666
random_unstructured_finetune_0.5,80,82,28,2,32,NonCallBack,191.05323147773743,13291,"[12544, 512, 161]",0.9404,-6.545577049255371,0.41265082359313965
random_unstructured_finetune_0.8,80,82,28,2,32,NonCallBack,194.82086896896362,5361,"[5018, 205, 64]",0.8798,-6.416811943054199,0.20925116539001465
random_unstructured_finetune_0.9,80,82,28,2,32,NonCallBack,179.8404679298401,2717,"[2509, 102, 32]",0.5022,2.294926166534424,
random_unstructured_finetune_0.95,80,82,28,2,32,NonCallBack,181.89722561836243,1396,"[1255, 51, 16]",0.1627,0.3867342472076416,0.018575191497802734
random_unstructured_nonfinetune_0.3,80,82,28,2,32,NonCallBack,1.9343316555023193,18573,"[17560, 716, 223]",0.5833,-11.784330368041992,0.9018418788909912
random_unstructured_nonfinetune_0.5,80,82,28,2,32,NonCallBack,1.9903264045715332,13291,"[12544, 512, 161]",0.3064,-2.9218688011169434,0.6785240173339844
random_unstructured_nonfinetune_0.8,80,82,28,2,32,NonCallBack,1.98757004737854,5361,"[5018, 205, 64]",0.1993,-2.6837868690490723,0.3927121162414551
random_unstructured_nonfinetune_0.9,80,82,28,2,32,NonCallBack,2.0011985301971436,2717,"[2509, 102, 32]",0.1042,0.23874521255493164,0.07938289642333984
random_unstructured_nonfinetune_0.95,80,82,28,2,32,NonCallBack,2.0047528743743896,1396,"[1255, 51, 16]",0.0982,-3.6094560623168945,0.03684401512145996
random_structured_finetune_0.3,80,82,28,2,32,NonCallBack,181.01772236824036,18250,"[17248, 704, 224]",0.7615,-12.276349067687988,0.5239520072937012
random_structured_finetune_0.5,80,82,28,2,32,NonCallBack,181.52059245109558,13289,"[12543, 512, 160]",0.5816,-0.3069794178009033,0.028454065322875977
random_structured_finetune_0.8,80,82,28,2,32,NonCallBack,182.20164132118225,5850,"[5488, 224, 64]",0.3061,-9.12925910949707,0.1483919620513916
random_structured_finetune_0.9,80,82,28,2,32,NonCallBack,181.23427414894104,2554,"[2352, 96, 32]",0.2022,4.274945259094238,
random_structured_finetune_0.95,80,82,28,2,32,NonCallBack,196.32033038139343,1738,"[1568, 64, 32]",0.2056,1.9980114698410034,
random_structured_nonfinetune_0.3,80,82,28,2,32,NonCallBack,2.161280393600464,18249,"[17247, 704, 224]",0.3157,-6.1541523933410645,0.4998600482940674
random_structured_nonfinetune_0.5,80,82,28,2,32,NonCallBack,1.9418327808380127,13289,"[12543, 512, 160]",0.3222,-6.674038887023926,0.7063760757446289
random_structured_nonfinetune_0.8,80,82,28,2,32,NonCallBack,1.932032585144043,5850,"[5488, 224, 64]",0.1028,-0.03150439262390137,0.06314587593078613
random_structured_nonfinetune_0.9,80,82,28,2,32,NonCallBack,2.044288158416748,2553,"[2351, 96, 32]",0.089,0.8242967128753662,0.011834144592285156
random_structured_nonfinetune_0.95,80,82,28,2,32,NonCallBack,1.9999010562896729,1738,"[1568, 64, 32]",0.0982,-4.35550594329834,0.010782957077026367
dense,80,82,28,2,64,NonCallBack,0,55049,"[50175, 4096, 640]",0.9668,-7.69550895690918,72.65124011039734
unstructured_finetune_0.3,80,82,28,2,64,NonCallBack,180.0845024585724,38576,"[35123, 2867, 448]",0.9749,-8.894583702087402,0.38340210914611816
unstructured_finetune_0.5,80,82,28,2,64,NonCallBack,180.14504718780518,27593,"[25088, 2048, 319]",0.9746,-8.668621063232422,2.4754910469055176
unstructured_finetune_0.8,80,82,28,2,64,NonCallBack,181.2684783935547,11121,"[10035, 820, 128]",0.9685,-7.742220878601074,0.7413558959960938
unstructured_finetune_0.9,80,82,28,2,64,NonCallBack,180.29402136802673,5628,"[5017, 409, 64]",0.9542,-3.2275524139404297,0.3141961097717285
unstructured_finetune_0.95,80,82,28,2,64,NonCallBack,181.719407081604,2884,"[2509, 205, 32]",0.9251,-7.117133140563965,0.08672213554382324
unstructured_nonfinetune_0.3,80,82,28,2,64,NonCallBack,1.8697292804718018,38576,"[35123, 2867, 448]",0.9625,-8.025863647460938,3.72735595703125
unstructured_nonfinetune_0.5,80,82,28,2,64,NonCallBack,1.7605299949645996,27593,"[25088, 2048, 319]",0.962,-8.813493728637695,24.18622088432312
unstructured_nonfinetune_0.8,80,82,28,2,64,NonCallBack,1.85489821434021,11121,"[10035, 820, 128]",0.7509,-8.163433074951172,0.8801400661468506
unstructured_nonfinetune_0.9,80,82,28,2,64,NonCallBack,1.8524208068847656,5628,"[5017, 409, 64]",0.4,-5.048732280731201,0.3478860855102539
unstructured_nonfinetune_0.95,80,82,28,2,64,NonCallBack,1.8351705074310303,2884,"[2509, 205, 32]",0.1618,-3.9180870056152344,0.09487700462341309
structured_finetune_0.3,80,82,28,2,64,NonCallBack,179.36456751823425,38745,"[35279, 2880, 448]",0.7765,-7.78173828125,44.26440501213074
structured_finetune_0.5,80,82,28,2,64,NonCallBack,180.29133319854736,27594,"[25088, 2048, 320]",0.5764,-10.865694046020508,1.3914740085601807
structured_finetune_0.8,80,82,28,2,64,NonCallBack,180.03826522827148,10442,"[9408, 768, 128]",0.2956,-1.9439058303833008,0.41054201126098633
structured_finetune_0.9,80,82,28,2,64,NonCallBack,180.25525832176208,5290,"[4704, 384, 64]",0.2087,2.012094497680664,
structured_finetune_0.95,80,82,28,2,64,NonCallBack,181.3718340396881,2746,"[2352, 192, 64]",0.2077,1.8760560750961304,
structured_nonfinetune_0.3,80,82,28,2,64,NonCallBack,1.8569245338439941,38745,"[35279, 2880, 448]",0.6226,-8.6116943359375,43.122795820236206
structured_nonfinetune_0.5,80,82,28,2,64,NonCallBack,1.8475143909454346,27594,"[25088, 2048, 320]",0.3777,-3.856545925140381,25.150449991226196
structured_nonfinetune_0.8,80,82,28,2,64,NonCallBack,1.8851664066314697,10442,"[9408, 768, 128]",0.164,-15.46572494506836,0.020205020904541016
structured_nonfinetune_0.9,80,82,28,2,64,NonCallBack,1.8332955837249756,5290,"[4704, 384, 64]",0.0851,-20.755704879760742,0.014394044876098633
structured_nonfinetune_0.95,80,82,28,2,64,NonCallBack,1.9175050258636475,2746,"[2352, 192, 64]",0.1024,0.15427732467651367,0.042144060134887695
random_unstructured_finetune_0.3,80,82,28,2,64,NonCallBack,184.86830806732178,38576,"[35123, 2867, 448]",0.9647,-4.340533256530762,44.57108998298645
random_unstructured_finetune_0.5,80,82,28,2,64,NonCallBack,182.9863383769989,27593,"[25088, 2048, 319]",0.9527,-11.037616729736328,76.30467295646667
random_unstructured_finetune_0.8,80,82,28,2,64,NonCallBack,180.78224420547485,11121,"[10035, 820, 128]",0.896,-3.943366527557373,0.4682118892669678
random_unstructured_finetune_0.9,80,82,28,2,64,NonCallBack,182.3850929737091,5628,"[5017, 409, 64]",0.705,-4.241034507751465,0.1938769817352295
random_unstructured_finetune_0.95,80,82,28,2,64,NonCallBack,182.57247829437256,2884,"[2509, 205, 32]",0.253,-1.20566987991333,0.06309914588928223
random_unstructured_nonfinetune_0.3,80,82,28,2,64,NonCallBack,1.9444096088409424,38576,"[35123, 2867, 448]",0.7847,-9.525372505187988,85.27172493934631
random_unstructured_nonfinetune_0.5,80,82,28,2,64,NonCallBack,1.9691603183746338,27593,"[25088, 2048, 319]",0.4665,-3.918825149536133,15.80153203010559
random_unstructured_nonfinetune_0.8,80,82,28,2,64,NonCallBack,1.9490845203399658,11121,"[10035, 820, 128]",0.1608,-1.4340980052947998,1.1595759391784668
