method,model_size,parameters,seed,prune_amount,max_,original_max,original_max_time_elapsed,solve_time,sol_count,time_limit,first_solution
no_warm_start_dense_passing,"[100000, 10000, 10000, 10000, 1]",600035001,50,0.5,0.0034238347938486,0.0073845735751092,1196.4196355342865,1201.1643431186676,1,600,
no_warm_start_dense_passing,"[1000, 100, 100, 1]",22221,50,0.8,0.703800139314509,0.6437934637069702,551.1163146495819,600.3494689464569,482,600,0.9622607231140136
no_warm_start_dense_passing,"[1000, 100, 100, 100, 1]",24321,50,0.8,0.0582985392311026,0.0273059755563735,283.51364827156067,600.6532504558563,154,600,0.2446022629737854
no_warm_start_dense_passing,"[1000, 1000, 1000, 1000, 1]",603201,50,0.8,0.0235751737533603,0.0186200626194477,28.097294330596924,605.593076467514,3,600,0.2531062364578247
no_warm_start_dense_passing,"[10000, 100, 100, 1]",202221,50,0.8,2.536058264170022,2.450784683227539,358.44120478630066,602.0678658485413,1376,600,3.460690259933472
no_warm_start_dense_passing,"[10000, 1000, 1000, 1]",2202201,50,0.8,1.168287528582766,0.9673006534576416,62.27801060676575,605.7160639762878,2,600,
no_warm_start_dense_passing,"[10000, 10000, 10000, 1]",40022001,50,0.8,0.0001291735513678,0.0253267399966716,676.7545442581177,677.2691087722778,1,600,
no_warm_start_dense_passing,"[10000, 100, 100, 100, 1]",204321,50,0.8,0.074703977330118,0.0864196494221687,573.8349778652191,602.0200371742249,210,600,0.8198442459106445
no_warm_start_dense_passing,"[10000, 10000, 10000, 10000, 1]",60032001,50,0.8,-inf,-inf,,747.2113227844238,0,600,
no_warm_start_dense_passing,"[100000, 100, 100, 1]",2002221,50,0.8,5.562636599430967,5.450576305389404,114.22512578964232,603.061404466629,13,600,
no_warm_start_dense_passing,"[100000, 10000, 10000, 1]",220022001,50,0.8,0.0385318829587707,0.0201716013252735,816.7168962955475,818.8942439556122,1,600,
no_warm_start_dense_passing,"[100000, 100, 100, 100, 1]",2004321,50,0.8,0.0823314126940559,0.0799029618501663,1.944485425949097,602.2999210357666,3,600,
